src_id,ego_id,degree
107958599012052618167,105646458226420473639,2155
107958599012052618167,107040353898400532534,994
107958599012052618167,110538600381916983600,572
107958599012052618167,113718775944980638561,2150
107958599012052618167,116931379084245069738,586
107959790171356428064,100129275726588145876,605
107963240817176476443,103236949470535942612,486
107968432779443498191,105646458226420473639,695
107971350449643641501,105646458226420473639,544
107973528337861416233,114122960748905067938,512
107975474261263642798,114147483140782280818,647
107977737661209814015,103752943025677384806,1177
107980738376021869050,103752943025677384806,1615
107980738376021869050,104607825525972194062,529
107980738376021869050,107040353898400532534,447
107980738376021869050,113718775944980638561,1724
107983648838938255087,103236949470535942612,479
107983648838938255087,114124942936679476879,933
107985102860141845294,101373961279443806744,993
107985102860141845294,103236949470535942612,798
107985102860141845294,103752943025677384806,772
107985102860141845294,104607825525972194062,463
107985102860141845294,105565257978663183206,457
107985102860141845294,107489144252174167638,1420
107985102860141845294,112787435697866537461,800
107985102860141845294,114124942936679476879,1410
107985102860141845294,116825083494890429556,446
107988063062924494316,101373961279443806744,1611
107988063062924494316,103236949470535942612,935
107988063062924494316,103752943025677384806,1936
107988063062924494316,105646458226420473639,1628
107988063062924494316,107040353898400532534,551
107988063062924494316,107362628080904735459,1425
107988063062924494316,107489144252174167638,1930
107988063062924494316,112787435697866537461,2053
107988063062924494316,113356364521839061717,744
107988063062924494316,113718775944980638561,1845
107988063062924494316,116931379084245069738,481
107990326885212657036,107040353898400532534,473
107991035368810507771,100129275726588145876,699
107991035368810507771,107040353898400532534,550
107991877251879586822,103752943025677384806,1033
107991877251879586822,105646458226420473639,1376
107991877251879586822,107040353898400532534,420
107991877251879586822,107362628080904735459,661
107991877251879586822,107489144252174167638,553
107991877251879586822,110538600381916983600,480
107991877251879586822,112787435697866537461,1012
107991877251879586822,113718775944980638561,911
107992382872679318235,117734260411963901771,574
107997771146728479698,103752943025677384806,762
107999354422883595258,114147483140782280818,675
108000014475221223091,105646458226420473639,499
108000333545112624867,111048918866742956374,634
108000333545112624867,114122960748905067938,846
108000333545112624867,115273860520983542999,654
108002490988800333787,103752943025677384806,643
108002490988800333787,105646458226420473639,704
108002490988800333787,106724181552911298818,610
108002490988800333787,109596373340495798827,585
108002490988800333787,111091089527727420853,595
108002490988800333787,112787435697866537461,951
108002490988800333787,113356364521839061717,500
108002490988800333787,113718775944980638561,705
108002490988800333787,114124942936679476879,763
108002490988800333787,116825083494890429556,616
108004554899275216609,116825083494890429556,429
108006437472813923338,101263615503715477581,873
108006437472813923338,101373961279443806744,1571
108006437472813923338,103236949470535942612,1031
108006437472813923338,103537112468125883734,807
108006437472813923338,105646458226420473639,1561
108006437472813923338,107040353898400532534,487
108006437472813923338,107489144252174167638,1911
108006437472813923338,112787435697866537461,1776
108006437472813923338,114124942936679476879,1677
108006437472813923338,116931379084245069738,485
108008023384823453999,111048918866742956374,448
108014509161911463231,103752943025677384806,741
108014509161911463231,105646458226420473639,1339
108014509161911463231,107040353898400532534,685
108014509161911463231,110538600381916983600,971
108015257634911079794,103752943025677384806,1325
108015257634911079794,105646458226420473639,1499
108015257634911079794,109596373340495798827,1201
108015257634911079794,113171096418029011322,541
108017043477995432212,101373961279443806744,1382
108017043477995432212,103752943025677384806,1554
108017043477995432212,107362628080904735459,1141
108017043477995432212,110971010308065250763,736
108017043477995432212,116931379084245069738,500
108017136976942780048,114124942936679476879,636
108017136976942780048,114147483140782280818,719
108019662279165160680,103752943025677384806,1087
108019662279165160680,107362628080904735459,1242
108020107658978270494,101373961279443806744,884
108020107658978270494,107489144252174167638,1129
108020107658978270494,114124942936679476879,1163
108020113846900547112,106382433884876652170,545
108023284968633852843,104607825525972194062,609
108029278213362132804,105646458226420473639,685
108029278213362132804,113718775944980638561,751
108034245923143539552,100535338638690515335,571
108034245923143539552,109130886479781915270,422
108034245923143539552,112463391491520264813,557
108034245923143539552,114122960748905067938,580
108034245923143539552,115273860520983542999,586
108034245923143539552,115516333681138986628,575
108034245923143539552,116807883656585676940,583
108034523839257798935,100668989009254813743,630
108034523839257798935,106382433884876652170,515
108034523839257798935,106724181552911298818,511
108034523839257798935,109130886479781915270,553
108034523839257798935,114122960748905067938,622
108034523839257798935,116807883656585676940,598
108036319605560677303,111091089527727420853,762
108038480183975078835,100668989009254813743,422
108041410289205537365,107489144252174167638,770
108041410289205537365,114124942936679476879,754
108043902556455652230,111091089527727420853,971
108045094180384417394,107040353898400532534,1149
108045106590963354026,110538600381916983600,636
108055616386542658111,104917160754181459072,678
108055616386542658111,114147483140782280818,1187
108056398297424061653,100129275726588145876,690
108056550092647590885,112463391491520264813,538
108058645992715030627,106382433884876652170,1182
108065304398648112883,102170431816592344972,583
108065304398648112883,107040353898400532534,627
108065304398648112883,109130886479781915270,820
108065304398648112883,111048918866742956374,900
108065304398648112883,111058843129764709244,619
108065304398648112883,114122960748905067938,1065
108065304398648112883,115516333681138986628,755
108065304398648112883,116315897040732668413,420
108065304398648112883,116825083494890429556,865
108065722990495852723,103752943025677384806,468
108065722990495852723,107362628080904735459,494
108066571890832937802,100129275726588145876,696
108068967878366253507,106382433884876652170,751
108075680381182885471,105646458226420473639,846
108075680381182885471,112787435697866537461,973
108076443271460968521,107362628080904735459,425
108077086504877995438,109130886479781915270,734
108077086504877995438,112463391491520264813,471
108077086504877995438,116825083494890429556,447
108077871235367554216,103752943025677384806,492
108077871235367554216,107362628080904735459,520
108077871235367554216,112787435697866537461,461
108078963699970775853,108883879052307976051,492
108079904701697074842,100129275726588145876,475
108080685866453246356,105646458226420473639,1453
108080685866453246356,110538600381916983600,478
108085998837511913226,101130571432010257170,964
108085998837511913226,101373961279443806744,1144
108085998837511913226,103236949470535942612,798
108085998837511913226,109213135085178239952,844
108087777677620157127,105646458226420473639,818
108087889322682448672,116825083494890429556,533
108088144661587582602,106382433884876652170,1091
108091356091811422205,105646458226420473639,1416
108091356091811422205,110538600381916983600,538
108091659905281777039,117734260411963901771,420
108093196978439295882,107489144252174167638,495
108093196978439295882,112787435697866537461,434
108093196978439295882,114124942936679476879,468
108093320445459745830,101263615503715477581,572
108093320445459745830,112787435697866537461,502
108101584094274035958,117734260411963901771,490
108102879464925551155,103752943025677384806,458
108102879464925551155,105646458226420473639,447
108105194941776408439,105646458226420473639,527
108105194941776408439,107362628080904735459,459
108105670269190420138,107489144252174167638,600
108106866986930288892,101373961279443806744,1174
108106866986930288892,103752943025677384806,1414
108106866986930288892,104290609881668164623,513
108106866986930288892,105646458226420473639,1271
108106866986930288892,106186407539128840569,585
108106866986930288892,107489144252174167638,1370
108106866986930288892,109213135085178239952,587
108106866986930288892,110971010308065250763,674
108106866986930288892,112463391491520264813,834
108106866986930288892,112787435697866537461,1506
108106866986930288892,113171096418029011322,597
108106866986930288892,113718775944980638561,1450
108108084972401378722,103752943025677384806,462
108108084972401378722,112787435697866537461,424
108108574268475040130,101626577406833098387,473
108108574268475040130,107362628080904735459,719
108108574268475040130,112463391491520264813,757
108108574268475040130,113718775944980638561,474
108108574268475040130,114147483140782280818,830
108110794992218664312,101130571432010257170,1162
108110794992218664312,101626577406833098387,591
108110794992218664312,103537112468125883734,710
108110794992218664312,105646458226420473639,1577
108110794992218664312,106186407539128840569,530
108110794992218664312,112787435697866537461,1940
108112196307843395109,101373961279443806744,589
108112196307843395109,103236949470535942612,492
108112196307843395109,107489144252174167638,705
108112196307843395109,114124942936679476879,713
108115600437259850260,103752943025677384806,2216
108115600437259850260,110538600381916983600,566
108115600437259850260,113718775944980638561,1824
108116823663192680258,107489144252174167638,860
108116823663192680258,114124942936679476879,836
108120862026117179493,106724181552911298818,1080
108123506134776646550,101130571432010257170,548
108123506134776646550,103752943025677384806,645
108123506134776646550,112787435697866537461,689
108123506134776646550,114124942936679476879,937
108124928383811019288,107040353898400532534,914
108128002074823934634,106382433884876652170,623
108128002074823934634,106724181552911298818,468
108128002074823934634,111091089527727420853,476
108132404204358838918,103236949470535942612,912
108132404204358838918,103752943025677384806,1659
108132404204358838918,105646458226420473639,1497
108132404204358838918,107362628080904735459,1577
108132404204358838918,110971010308065250763,835
108132404204358838918,113718775944980638561,1671
108132680231985506566,106382433884876652170,711
108133185707239796122,101373961279443806744,691
108139178601302466033,109130886479781915270,747
108145942486053400600,103752943025677384806,587
108145942486053400600,105646458226420473639,580
108145942486053400600,112787435697866537461,477
108150514911444882565,103752943025677384806,697
108153298436385586584,101130571432010257170,720
108153298436385586584,105646458226420473639,942
108153298436385586584,107489144252174167638,1463
108153298436385586584,114124942936679476879,1433
108156134340151350951,104905626100400792399,878
108156134340151350951,109130886479781915270,1277
108156134340151350951,111091089527727420853,1603
108156134340151350951,116807883656585676940,1346
108156462932120603294,105646458226420473639,976
108156462932120603294,108156134340151350951,776
108156462932120603294,110538600381916983600,608
108166744689161020191,103752943025677384806,667
108171441358687411720,103892332449873403244,444
108171919805822217251,113718775944980638561,1176
108172399301749850632,109596373340495798827,504
108172484409323965612,112463391491520264813,481
108176218841012531261,105646458226420473639,561
108178207650853308679,101626577406833098387,693
108178207650853308679,114122960748905067938,702
108191988825050990551,115455024457484679647,641
108193240000351399957,107040353898400532534,504
108197225210696824533,101373961279443806744,767
108197225210696824533,103752943025677384806,621
108197225210696824533,112787435697866537461,1005
108197225210696824533,114124942936679476879,883
108202298147606481274,110538600381916983600,419
108204520910031019882,106724181552911298818,552
108204520910031019882,109130886479781915270,524
108204520910031019882,116931379084245069738,553
108204679685033568721,103236949470535942612,506
108204679685033568721,112787435697866537461,1423
108206013262376995985,103236949470535942612,571
108206013262376995985,107362628080904735459,1495
108206013262376995985,110971010308065250763,465
108207761965956936386,101373961279443806744,1295
108207761965956936386,118107045405823607895,751
108208027022579038018,100668989009254813743,688
108208027022579038018,104905626100400792399,626
108208027022579038018,106228758905254036967,479
108208027022579038018,109130886479781915270,445
108208027022579038018,111058843129764709244,569
108208027022579038018,115573545440464933254,445
108209132128543405760,103752943025677384806,475
108209132128543405760,107362628080904735459,513
108209879935982921111,100720409235366385249,554
108209879935982921111,101130571432010257170,487
108209879935982921111,101373961279443806744,562
108209879935982921111,103752943025677384806,559
108209879935982921111,105646458226420473639,513
108209879935982921111,107362628080904735459,780
108209879935982921111,107489144252174167638,521
108209879935982921111,109596373340495798827,687
108209879935982921111,112787435697866537461,818
108209879935982921111,113171096418029011322,581
108209879935982921111,113718775944980638561,587
108209879935982921111,114124942936679476879,470
108215626216498226236,103752943025677384806,574
108223812814027910697,111048918866742956374,434
108224171123988072294,111048918866742956374,590
108224171123988072294,114122960748905067938,817
108227959131510678986,117734260411963901771,485
108231209777510945309,103752943025677384806,675
108231209777510945309,105646458226420473639,478
108231209777510945309,107040353898400532534,456
108231209777510945309,107362628080904735459,628
108231209777510945309,117668392750579292609,484
108232053883117441279,105646458226420473639,1549
108232053883117441279,110538600381916983600,544
108234504729950216883,109213135085178239952,467
108237007979320598307,107040353898400532534,559
108237038140409851139,113718775944980638561,695
108240627919258010209,116807883656585676940,444
108248903315051459259,107040353898400532534,571
108252669961575680987,110538600381916983600,457
108254075827001913733,108156134340151350951,811
108254075827001913733,111048918866742956374,705
108254075827001913733,114122960748905067938,854
108257497659531463336,107489144252174167638,602
108257497659531463336,112787435697866537461,566
108257497659531463336,113718775944980638561,513
108257497659531463336,114124942936679476879,610
108258291530489905301,109327480479767108490,772
108259069168686449237,111048918866742956374,746
108264814164025953371,103752943025677384806,506
108264814164025953371,107489144252174167638,1137
108264814164025953371,114124942936679476879,1194
108267765318402089647,107040353898400532534,619
108267765318402089647,116931379084245069738,431
108268979145968177247,111048918866742956374,691
108271507069679184793,111048918866742956374,502
108273660324649677046,100720409235366385249,824
108273660324649677046,101130571432010257170,985
108273660324649677046,101373961279443806744,1204
108273660324649677046,103236949470535942612,828
108273660324649677046,103752943025677384806,1492
108273660324649677046,105565257978663183206,517
108273660324649677046,106186407539128840569,524
108273660324649677046,106724181552911298818,700
108273660324649677046,107489144252174167638,1382
108273660324649677046,109596373340495798827,749
108273660324649677046,112463391491520264813,858
108273660324649677046,113171096418029011322,529
108273660324649677046,113718775944980638561,1424
108273660324649677046,114124942936679476879,1061
108273660324649677046,116931379084245069738,526
108273722545439040514,106382433884876652170,572
108274743591623514492,106382433884876652170,587
108274743591623514492,107040353898400532534,486
108275634427168524269,109327480479767108490,763
108276017039691136956,101373961279443806744,846
108276017039691136956,103236949470535942612,697
108276017039691136956,105646458226420473639,465
108276017039691136956,107489144252174167638,1152
108276017039691136956,114124942936679476879,1184
108276830347560657704,103537112468125883734,446
108277911144034417844,106382433884876652170,495
108277911144034417844,111048918866742956374,451
108277911144034417844,114122960748905067938,504
108278258172257161022,105646458226420473639,1117
108281402893464715862,111058843129764709244,515
108281402893464715862,114147483140782280818,1086
108283790777090359812,114124942936679476879,915
108284161619956247123,112463391491520264813,443
108286126290158003850,107040353898400532534,829
108294982093102338080,115455024457484679647,625
108295359544090724611,101373961279443806744,432
108295359544090724611,113171096418029011322,441
108295764867109612313,105565257978663183206,756
108295764867109612313,116825083494890429556,727
108300232678967969503,105646458226420473639,1185
108300232678967969503,107362628080904735459,1146
108300342282582267865,113171096418029011322,528
108303074811335210925,104607825525972194062,552
108303074811335210925,109602109099036550366,521
108303074811335210925,118107045405823607895,502
108305496397739679404,114122960748905067938,608
108307660370285174924,100720409235366385249,685
108307660370285174924,101373961279443806744,1128
108307660370285174924,103236949470535942612,744
108307660370285174924,113171096418029011322,523
108307660370285174924,118107045405823607895,504
108312225195334689606,104607825525972194062,444
108313187396840448465,103752943025677384806,578
108313187396840448465,105646458226420473639,840
108313187396840448465,110538600381916983600,598
108317443844305654791,105646458226420473639,1798
108317453004035953066,100720409235366385249,499
108317453004035953066,109596373340495798827,606
108317453004035953066,114122960748905067938,867
108317453004035953066,114147483140782280818,622
108317453004035953066,115273860520983542999,683
108317453004035953066,115516333681138986628,730
108318335091581629102,115625564993990145546,434
108322543021146059132,100129275726588145876,787
108322543021146059132,100668989009254813743,510
108340280009259030562,105646458226420473639,1026
108346637271615594833,100129275726588145876,759
108346637271615594833,100668989009254813743,1045
108346637271615594833,100720409235366385249,858
108346637271615594833,106382433884876652170,1170
108346637271615594833,106724181552911298818,1100
108346637271615594833,107040353898400532534,833
108346637271615594833,109596373340495798827,787
108346637271615594833,110701307803962595019,831
108346637271615594833,111058843129764709244,489
108346637271615594833,114147483140782280818,1229
108346637271615594833,116807883656585676940,1544
108346637271615594833,116825083494890429556,536
108349993144739467020,101130571432010257170,530
108349993144739467020,103752943025677384806,591
108349993144739467020,104290609881668164623,449
108349993144739467020,105646458226420473639,549
108349993144739467020,107203023379915799071,492
108349993144739467020,107362628080904735459,707
108349993144739467020,107489144252174167638,794
108349993144739467020,112463391491520264813,567
108349993144739467020,112787435697866537461,949
108349993144739467020,113356364521839061717,476
108349993144739467020,113718775944980638561,655
108349993144739467020,114124942936679476879,828
108349993144739467020,116807883656585676940,543
108350410094406810129,101373961279443806744,1088
108350410094406810129,103236949470535942612,814
108350410094406810129,105565257978663183206,532
108350410094406810129,107489144252174167638,1539
108350410094406810129,114124942936679476879,1508
108350757430887996754,114147483140782280818,546
108357794498664587643,107040353898400532534,769
108358646503840320761,103752943025677384806,1510
108358646503840320761,107362628080904735459,964
108358646503840320761,112463391491520264813,637
108359434857750473549,107489144252174167638,419
108360574989017497426,100720409235366385249,992
108360574989017497426,101263615503715477581,1059
108360574989017497426,101373961279443806744,1289
108360574989017497426,103236949470535942612,705
108360574989017497426,103537112468125883734,655
108360574989017497426,103752943025677384806,1330
108360574989017497426,105646458226420473639,1245
108360574989017497426,106724181552911298818,819
108360574989017497426,107362628080904735459,1278
108360574989017497426,107489144252174167638,1566
108360574989017497426,109130886479781915270,451
108360574989017497426,109596373340495798827,890
108360574989017497426,112787435697866537461,1469
108360574989017497426,113171096418029011322,680
108360574989017497426,113356364521839061717,717
108360574989017497426,113718775944980638561,1377
108362473106193348389,106382433884876652170,563
108363268053899533312,116931379084245069738,520
108365807612905030742,107040353898400532534,462
108367169365977316485,109596373340495798827,555
108370568680335850944,104905626100400792399,437
108378060444638319597,111091089527727420853,580
108379931611829463113,101373961279443806744,482
108379931611829463113,103752943025677384806,597
108379931611829463113,105646458226420473639,528
108379931611829463113,110971010308065250763,419
108379931611829463113,112463391491520264813,487
108379931611829463113,112787435697866537461,577
108379931611829463113,113718775944980638561,550
108383179285831283691,114124942936679476879,461
108389036436404903393,100720409235366385249,888
108389036436404903393,101130571432010257170,951
108389036436404903393,101373961279443806744,1135
108389036436404903393,103236949470535942612,723
108389036436404903393,103537112468125883734,508
108389036436404903393,103752943025677384806,1079
108389036436404903393,104607825525972194062,655
108389036436404903393,105565257978663183206,658
108389036436404903393,105646458226420473639,1024
108389036436404903393,107489144252174167638,1531
108389036436404903393,112787435697866537461,1097
108389036436404903393,114124942936679476879,1307
108394386766701954724,116807883656585676940,732
108394473338154927793,107040353898400532534,859
108398780673305961018,103236949470535942612,727
108398780673305961018,105565257978663183206,431
108398780673305961018,107489144252174167638,1387
108398780673305961018,114124942936679476879,1390
108403542149288133281,107489144252174167638,1039
108403542149288133281,114124942936679476879,992
108406747376039576239,109213135085178239952,421
108408701426332023039,101373961279443806744,1001
108408701426332023039,103236949470535942612,569
108408701426332023039,103752943025677384806,1049
108408701426332023039,105565257978663183206,494
108408701426332023039,107040353898400532534,472
108408701426332023039,107362628080904735459,820
108408701426332023039,107489144252174167638,1105
108408701426332023039,116931379084245069738,494
108417755524751475385,101626577406833098387,609
108420494279166084795,112463391491520264813,511
108421221875206061761,107489144252174167638,531
108421406654711256706,113718775944980638561,473
108423078998856224523,107489144252174167638,575
108423078998856224523,114124942936679476879,564
108428703869338373648,109130886479781915270,936
108432264455588325150,103752943025677384806,1217
108432264455588325150,105646458226420473639,1378
108432756726977101446,115516333681138986628,820
108432756726977101446,116931379084245069738,649
108432909864222282451,111091089527727420853,479
108433567119529002085,106382433884876652170,608
108433567119529002085,111048918866742956374,425
108433567119529002085,115516333681138986628,624
108438934285913557837,109130886479781915270,430
108440673877367145572,103236949470535942612,586
108443027359212340995,108156134340151350951,498
108443027359212340995,114122960748905067938,642
108443027359212340995,115516333681138986628,608
108443027359212340995,116807883656585676940,922
108445889364771173000,116825083494890429556,650
108448112033159270812,117734260411963901771,576
108451042446916180421,114147483140782280818,729
108451114184388685723,106382433884876652170,1175
108451931754717117819,101373961279443806744,622
108452317856022215642,106382433884876652170,863
108452317856022215642,114122960748905067938,969
108452317856022215642,116825083494890429556,524
108453375841649611920,116807883656585676940,966
108457122133906461022,103752943025677384806,794
108457122133906461022,113718775944980638561,642
108461726569075445160,111048918866742956374,680
108462037665756760359,100129275726588145876,492
108464201162904901153,107489144252174167638,1085
108464480032689454292,103752943025677384806,772
108465561910720066281,110538600381916983600,499
108466870039650470305,100668989009254813743,437
108466870039650470305,116807883656585676940,624
108469253863688946907,108156134340151350951,552
108470239770597604472,101263615503715477581,662
108470239770597604472,103752943025677384806,1183
108470239770597604472,104987932455782713675,446
108470239770597604472,105646458226420473639,1205
108470239770597604472,107362628080904735459,776
108470239770597604472,113718775944980638561,1030
108470782772821648496,100720409235366385249,524
108470782772821648496,101130571432010257170,543
108470782772821648496,101263615503715477581,1082
108470782772821648496,103752943025677384806,643
108470782772821648496,104607825525972194062,513
108470782772821648496,104905626100400792399,566
108470782772821648496,104987932455782713675,1018
108470782772821648496,105646458226420473639,671
108470782772821648496,106382433884876652170,517
108470782772821648496,106724181552911298818,507
108470782772821648496,107362628080904735459,831
108470782772821648496,107489144252174167638,737
108470782772821648496,109596373340495798827,510
108470782772821648496,111091089527727420853,462
108470782772821648496,112463391491520264813,436
108470782772821648496,112787435697866537461,701
108470782772821648496,113718775944980638561,624
108470782772821648496,114124942936679476879,675
108470782772821648496,116825083494890429556,505
108472376973303827977,105646458226420473639,863
108472376973303827977,107040353898400532534,530
108477207247254245192,113718775944980638561,892
108478591615648371416,107040353898400532534,495
108478591615648371416,110538600381916983600,509
108480559047540457471,103752943025677384806,691
108480559047540457471,105646458226420473639,759
108480559047540457471,107362628080904735459,443
108480744147948075913,107040353898400532534,830
108487045172849235178,114147483140782280818,450
108494946397743992507,100720409235366385249,605
108494946397743992507,101130571432010257170,474
108494946397743992507,101263615503715477581,554
108494946397743992507,103752943025677384806,563
108494946397743992507,104987932455782713675,446
108494946397743992507,105646458226420473639,634
108494946397743992507,106724181552911298818,782
108494946397743992507,107362628080904735459,835
108494946397743992507,107489144252174167638,606
108494946397743992507,111091089527727420853,748
108494946397743992507,112787435697866537461,907
108494946397743992507,114124942936679476879,519
108495305841656884891,101373961279443806744,502
108495305841656884891,107489144252174167638,807
108495305841656884891,114124942936679476879,796
108496185255219312300,103752943025677384806,650
108496185255219312300,107362628080904735459,589
108497822730801871556,103752943025677384806,685
108497822730801871556,105646458226420473639,733
108497822730801871556,106382433884876652170,669
108497822730801871556,107489144252174167638,730
108497822730801871556,112787435697866537461,722
108497822730801871556,114122960748905067938,431
108501716828315561387,104607825525972194062,810
108501716828315561387,107489144252174167638,1186
108501716828315561387,118107045405823607895,638
108503982729630269471,107223200089245371832,538
108504324492284095679,107489144252174167638,640
108504324492284095679,114124942936679476879,636
108505256650372818129,108883879052307976051,461
108506119827765810454,101373961279443806744,781
108506119827765810454,105646458226420473639,794
108506119827765810454,106724181552911298818,676
108506119827765810454,107362628080904735459,836
108506119827765810454,107489144252174167638,846
108506119827765810454,109596373340495798827,687
108506119827765810454,111091089527727420853,669
108506119827765810454,116825083494890429556,696
108508774521027179837,106382433884876652170,790
108510718533630990952,104607825525972194062,597
108510743547785674771,101373961279443806744,992
108510743547785674771,105565257978663183206,524
108510743547785674771,107489144252174167638,1451
108510743547785674771,114124942936679476879,1425
108511350413598810877,107203023379915799071,508
108512824600820863696,103752943025677384806,1483
108512824600820863696,113718775944980638561,1420
108515337642482876128,106382433884876652170,787
108516598910913610086,110971010308065250763,894
108516651469213983964,101373961279443806744,708
108516651469213983964,103236949470535942612,564
108516651469213983964,107489144252174167638,970
108516651469213983964,114124942936679476879,925
108518027116060173920,103752943025677384806,430
108518027116060173920,107362628080904735459,486
108518251875235403810,101373961279443806744,645
108518251875235403810,103236949470535942612,514
108518251875235403810,107489144252174167638,823
108518251875235403810,114124942936679476879,824
108523803950497353791,117734260411963901771,482
108527530678954824423,107040353898400532534,630
108529472665206002794,103752943025677384806,1807
108529472665206002794,110538600381916983600,471
108529472665206002794,110971010308065250763,940
108529472665206002794,116825083494890429556,495
108536193585596546261,117734260411963901771,712
108540377011345178535,104290609881668164623,708
108541235642523883716,106382433884876652170,498
108541235642523883716,109130886479781915270,603
108541235642523883716,116807883656585676940,444
108542426628002931624,100720409235366385249,876
108542426628002931624,101130571432010257170,1045
108542426628002931624,101263615503715477581,971
108542426628002931624,101373961279443806744,1498
108542426628002931624,101626577406833098387,628
108542426628002931624,102340116189726655233,503
108542426628002931624,103236949470535942612,925
108542426628002931624,103537112468125883734,663
108542426628002931624,103752943025677384806,1284
108542426628002931624,104607825525972194062,759
108542426628002931624,104987932455782713675,716
108542426628002931624,105646458226420473639,1211
108542426628002931624,106382433884876652170,707
108542426628002931624,106724181552911298818,845
108542426628002931624,107362628080904735459,1307
108542426628002931624,107489144252174167638,1650
108542426628002931624,109130886479781915270,545
108542426628002931624,109596373340495798827,868
108542426628002931624,111091089527727420853,700
108542426628002931624,112463391491520264813,800
108542426628002931624,112787435697866537461,1308
108542426628002931624,113171096418029011322,534
108542426628002931624,113356364521839061717,691
108542426628002931624,113718775944980638561,1260
108542426628002931624,114124942936679476879,1626
108542426628002931624,116825083494890429556,729
108542426628002931624,118107045405823607895,436
108543151681912562199,107040353898400532534,517
108543151681912562199,112463391491520264813,457
108543151681912562199,114122960748905067938,629
108543308508493169210,107040353898400532534,441
108543308508493169210,116807883656585676940,626
108545741131375046692,100720409235366385249,496
108545741131375046692,101373961279443806744,1136
108545741131375046692,103752943025677384806,805
108545741131375046692,107362628080904735459,720
108545741131375046692,109596373340495798827,521
108545741131375046692,113718775944980638561,764
108545741131375046692,114124942936679476879,960
108545741131375046692,116825083494890429556,486
108545741131375046692,118107045405823607895,435
108546012370772228773,105646458226420473639,1371
108546012370772228773,110538600381916983600,531
108546641577521750667,105646458226420473639,1009
108548574921230972000,104290609881668164623,901
108551108122376805989,101130571432010257170,471
108551108122376805989,107362628080904735459,569
108551108122376805989,107489144252174167638,606
108551108122376805989,112787435697866537461,513
108555035472003651471,110538600381916983600,481
108559055101768603660,118107045405823607895,603
108561684577945884751,103752943025677384806,1737
108561684577945884751,105646458226420473639,1954
108561684577945884751,106186407539128840569,491
108561684577945884751,107040353898400532534,658
108561684577945884751,110538600381916983600,1264
108561684577945884751,110971010308065250763,723
108561684577945884751,113718775944980638561,1535
108561684577945884751,118107045405823607895,431
108562663811833467339,106382433884876652170,857
108562663811833467339,111058843129764709244,576
108562663811833467339,114122960748905067938,778
108562663811833467339,115516333681138986628,520
108566334850399183206,101373961279443806744,825
108566334850399183206,103236949470535942612,688
108566334850399183206,107489144252174167638,1114
108566334850399183206,114124942936679476879,1154
108572627333958532747,101373961279443806744,719
108572627333958532747,103537112468125883734,446
108572627333958532747,107362628080904735459,918
108572627333958532747,107489144252174167638,931
108572627333958532747,111048918866742956374,594
108572627333958532747,112787435697866537461,1018
108572627333958532747,113356364521839061717,524
108572627333958532747,114124942936679476879,896
108572834524031744599,102170431816592344972,425
108572834524031744599,105646458226420473639,1136
108572834524031744599,116931379084245069738,573
108575466774226882873,104290609881668164623,727
108580511008865688254,111048918866742956374,429
108580907161587537569,101626577406833098387,437
108581600383744157473,101373961279443806744,833
108581600383744157473,103236949470535942612,650
108581600383744157473,107362628080904735459,422
108581600383744157473,107489144252174167638,1173
108581600383744157473,114124942936679476879,1232
108596348826303548840,103752943025677384806,2024
108596348826303548840,105646458226420473639,2013
108596348826303548840,110538600381916983600,474
108596348826303548840,114124942936679476879,1377
108598556872208084839,109596373340495798827,1065
108598556872208084839,110538600381916983600,436
108600313736739500851,103752943025677384806,1027
108605174070625262149,103752943025677384806,437
108605174070625262149,107362628080904735459,472
108613650281544130116,107040353898400532534,505
108618201393659007488,116807883656585676940,430
108619653519122895791,101130571432010257170,485
108621140599804330798,105646458226420473639,741
108621807234552207222,103752943025677384806,619
108621807234552207222,107362628080904735459,583
108623733105159164168,111091089527727420853,864
108625703815216743905,103236949470535942612,846
108625703815216743905,114124942936679476879,1497
108628443227381208695,101130571432010257170,445
108628443227381208695,104607825525972194062,426
108628443227381208695,107489144252174167638,1130
108628443227381208695,113718775944980638561,522
108628443227381208695,114124942936679476879,1067
108628946684172970453,107362628080904735459,426
108629717769018996477,101373961279443806744,453
108633099657919433565,101373961279443806744,922
108633099657919433565,103236949470535942612,540
108633099657919433565,105646458226420473639,1193
108633099657919433565,107489144252174167638,948
108633099657919433565,112787435697866537461,1003
108633099657919433565,113171096418029011322,579
108637075068178328561,118107045405823607895,606
108643094405194229327,105646458226420473639,1630
108645806069677878603,101130571432010257170,591
108645806069677878603,105646458226420473639,790
108645806069677878603,112787435697866537461,804
108645806069677878603,113718775944980638561,665
108645897735296485746,101263615503715477581,974
108645897735296485746,104905626100400792399,486
108645897735296485746,104987932455782713675,697
108645897735296485746,105646458226420473639,946
108645897735296485746,107362628080904735459,1151
108647761777038139427,103752943025677384806,604
108650964660270784923,110538600381916983600,634
108651717657234645162,111091089527727420853,712
108651717657234645162,116825083494890429556,564
108652497764902868205,106382433884876652170,575
108652497764902868205,109596373340495798827,483
108652497764902868205,114122960748905067938,591
108653298014483805190,101373961279443806744,1036
108653298014483805190,103236949470535942612,786
108653298014483805190,103752943025677384806,762
108655621696213706147,101373961279443806744,1146
108655621696213706147,103236949470535942612,901
108655621696213706147,105565257978663183206,820
